index,name,base_name,Label Name,network,component,hemisphere,degree,strength,clustering,betweenness,global_efficiency,group,median_age,mean_age,sd_age,n_participants
114,7Networks_LH_Limbic_OFC_1,7networks_lh_limbic_ofc,7Networks_LH_Limbic_OFC,limbic,orbital frontal cortex,L,51.0,33.11873960369262,0.03988139724376278,168048.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
115,7Networks_LH_Limbic_OFC_2,7networks_lh_limbic_ofc,7Networks_LH_Limbic_OFC,limbic,orbital frontal cortex,L,298.0,125.48666804141791,0.20189106113141575,18.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
116,7Networks_LH_Limbic_OFC_3,7networks_lh_limbic_ofc,7Networks_LH_Limbic_OFC,limbic,orbital frontal cortex,L,273.0,119.66949361049508,0.1788717160858752,189478.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
117,7Networks_LH_Limbic_OFC_4,7networks_lh_limbic_ofc,7Networks_LH_Limbic_OFC,limbic,orbital frontal cortex,L,52.0,19.954748109608182,0.017594570280856568,191567.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
118,7Networks_LH_Limbic_OFC_5,7networks_lh_limbic_ofc,7Networks_LH_Limbic_OFC,limbic,orbital frontal cortex,L,236.0,100.43518146984431,0.14554132738095918,170432.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
119,7Networks_LH_Limbic_TempPole_1,7networks_lh_limbic_temppole,7Networks_LH_Limbic_TempPole,limbic,temporal pole,L,214.0,97.29741824368122,0.15067504327020878,15708.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
120,7Networks_LH_Limbic_TempPole_2,7networks_lh_limbic_temppole,7Networks_LH_Limbic_TempPole,limbic,temporal pole,L,215.0,98.83883205294964,0.15301552023553205,163943.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
121,7Networks_LH_Limbic_TempPole_3,7networks_lh_limbic_temppole,7Networks_LH_Limbic_TempPole,limbic,temporal pole,L,144.0,71.71032573715985,0.09794639616940641,175636.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
122,7Networks_LH_Limbic_TempPole_4,7networks_lh_limbic_temppole,7Networks_LH_Limbic_TempPole,limbic,temporal pole,L,244.0,100.09645159679229,0.15292820405012572,86141.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
123,7Networks_LH_Limbic_TempPole_5,7networks_lh_limbic_temppole,7Networks_LH_Limbic_TempPole,limbic,temporal pole,L,201.0,87.06390576427987,0.11480092018884729,160918.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
124,7Networks_LH_Limbic_TempPole_6,7networks_lh_limbic_temppole,7Networks_LH_Limbic_TempPole,limbic,temporal pole,L,262.0,122.28536110053454,0.18122330931493502,18210.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
125,7Networks_LH_Limbic_TempPole_7,7networks_lh_limbic_temppole,7Networks_LH_Limbic_TempPole,limbic,temporal pole,L,164.0,81.82392211623547,0.11563933331594253,140305.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
126,7Networks_LH_Limbic_TempPole_8,7networks_lh_limbic_temppole,7Networks_LH_Limbic_TempPole,limbic,temporal pole,L,189.0,89.08692892757892,0.1297655895352835,183217.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
127,7Networks_LH_Cont_Par_1,7networks_lh_cont_par,7Networks_LH_Cont_Par,control,parietal ,L,167.0,73.87113012597406,0.09786496300755373,141314.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
128,7Networks_LH_Cont_Par_2,7networks_lh_cont_par,7Networks_LH_Cont_Par,control,parietal ,L,224.0,107.86560799219619,0.15376174818828606,54674.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
129,7Networks_LH_Cont_Par_3,7networks_lh_cont_par,7Networks_LH_Cont_Par,control,parietal ,L,266.0,129.37865548453925,0.18622965145736975,4556.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
130,7Networks_LH_Cont_Par_4,7networks_lh_cont_par,7Networks_LH_Cont_Par,control,parietal ,L,102.0,49.32796832340491,0.046394243215347374,163279.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
131,7Networks_LH_Cont_Par_5,7networks_lh_cont_par,7Networks_LH_Cont_Par,control,parietal ,L,224.0,95.22943098245669,0.14195537853749784,106433.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
132,7Networks_LH_Cont_Par_6,7networks_lh_cont_par,7Networks_LH_Cont_Par,control,parietal ,L,250.0,105.74981716586557,0.1750335412476862,15.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
133,7Networks_LH_Cont_Temp_1,7networks_lh_cont_temp,7Networks_LH_Cont_Temp,control,temporal,L,303.0,134.9085458508026,0.2052664206457155,2914.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
134,7Networks_LH_Cont_OFC_1,7networks_lh_cont_ofc,7Networks_LH_Cont_OFC,control,orbital frontal cortex,L,382.0,172.44618038204686,0.26137126949930606,0.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
135,7Networks_LH_Cont_PFCl_1,7networks_lh_cont_pfcl,7Networks_LH_Cont_PFCl,control,lateral prefrontal cortex,L,326.0,149.42358576716194,0.22489196188821117,9.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
136,7Networks_LH_Cont_PFCl_2,7networks_lh_cont_pfcl,7Networks_LH_Cont_PFCl,control,lateral prefrontal cortex,L,316.0,143.16784590867968,0.2208454999194397,0.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
137,7Networks_LH_Cont_PFCl_3,7networks_lh_cont_pfcl,7Networks_LH_Cont_PFCl,control,lateral prefrontal cortex,L,313.0,155.9734681098363,0.23286460621209393,0.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
138,7Networks_LH_Cont_PFCl_4,7networks_lh_cont_pfcl,7Networks_LH_Cont_PFCl,control,lateral prefrontal cortex,L,279.0,143.51643665432232,0.2087160054245495,189.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
139,7Networks_LH_Cont_PFCl_5,7networks_lh_cont_pfcl,7Networks_LH_Cont_PFCl,control,lateral prefrontal cortex,L,337.0,162.65041044172455,0.24086253023097717,0.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
140,7Networks_LH_Cont_PFCl_6,7networks_lh_cont_pfcl,7Networks_LH_Cont_PFCl,control,lateral prefrontal cortex,L,308.0,142.8540508182204,0.2158750455222243,4.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
141,7Networks_LH_Cont_PFCl_7,7networks_lh_cont_pfcl,7Networks_LH_Cont_PFCl,control,lateral prefrontal cortex,L,134.0,54.53298081699074,0.07836330841615065,189607.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
142,7Networks_LH_Cont_PFCl_8,7networks_lh_cont_pfcl,7Networks_LH_Cont_PFCl,control,lateral prefrontal cortex,L,250.0,120.07656805185398,0.18111189137258243,30298.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
143,7Networks_LH_Cont_PFCv_1,7networks_lh_cont_pfcv,7Networks_LH_Cont_PFCv,control,ventral prefrontal cortex,L,111.0,57.70085166030092,0.071558242531777,144805.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
144,7Networks_LH_Cont_pCun_1,7networks_lh_cont_pcun,7Networks_LH_Cont_pCun,control,precuneus,L,265.0,123.75251683708407,0.1812031765559178,9163.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
145,7Networks_LH_Cont_pCun_2,7networks_lh_cont_pcun,7Networks_LH_Cont_pCun,control,precuneus,L,130.0,60.18831447159008,0.07055230377066649,199488.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
146,7Networks_LH_Cont_Cing_1,7networks_lh_cont_cing,7Networks_LH_Cont_Cing,control,cingulate,L,270.0,123.4141519186596,0.19143508859187225,635.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
147,7Networks_LH_Cont_Cing_2,7networks_lh_cont_cing,7Networks_LH_Cont_Cing,control,cingulate,L,252.0,110.38890968484903,0.1669142012187897,61354.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
148,7Networks_LH_Cont_PFCmp_1,7networks_lh_cont_pfcmp,7Networks_LH_Cont_PFCmp,control,medial posterior prefrontal cortex,L,187.0,73.64414459711554,0.09697456112099027,180432.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
149,7Networks_LH_Default_Temp_1,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,230.0,107.66112495231339,0.15464616466482034,117630.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
150,7Networks_LH_Default_Temp_2,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,257.0,108.78160790850885,0.16208370755165386,91199.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
151,7Networks_LH_Default_Temp_3,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,190.0,82.21220237032107,0.12607452747613668,189623.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
152,7Networks_LH_Default_Temp_4,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,266.0,122.09846899497491,0.19151119971183286,10107.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
153,7Networks_LH_Default_Temp_5,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,235.0,117.60715365829164,0.17366587259510816,14458.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
154,7Networks_LH_Default_Temp_6,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,223.0,99.12768141561227,0.14695851572421897,102560.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
155,7Networks_LH_Default_Temp_7,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,299.0,133.43120106487623,0.201610709149691,153054.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
156,7Networks_LH_Default_Temp_8,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,223.0,105.82148752136426,0.1629151477903403,8729.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
157,7Networks_LH_Default_Temp_9,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,246.0,113.0296587450084,0.16861929622270283,128037.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
158,7Networks_LH_Default_Temp_10,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,266.0,130.77251369692925,0.18456210647318616,53640.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
159,7Networks_LH_Default_Par_1,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,249.0,103.26640954114998,0.1684562295677272,27295.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
160,7Networks_LH_Default_Par_2,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,323.0,147.62198721457813,0.2206535416914275,4.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
161,7Networks_LH_Default_Par_3,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,290.0,128.47345241095573,0.18880954433515856,127211.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
162,7Networks_LH_Default_Par_4,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,309.0,135.86093350664626,0.2083322751727993,0.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
163,7Networks_LH_Default_Par_5,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,333.0,152.8414754798269,0.22842499522598256,0.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
164,7Networks_LH_Default_Par_6,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,272.0,129.9065469195694,0.18897859474682097,312.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
165,7Networks_LH_Default_Par_7,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,268.0,127.9610348495643,0.18154005660160447,137809.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
166,7Networks_LH_Default_PFC_1,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,201.0,90.51475704938379,0.13690862708796203,89506.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
167,7Networks_LH_Default_PFC_2,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,306.0,150.63483932987216,0.223927563846541,0.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
168,7Networks_LH_Default_PFC_3,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,308.0,142.34584420040818,0.21389007894208165,1.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
169,7Networks_LH_Default_PFC_4,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,246.0,123.52284747884543,0.17712541893931905,24071.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
170,7Networks_LH_Default_PFC_5,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,281.0,127.3837970906693,0.1927957785856886,178583.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
171,7Networks_LH_Default_PFC_6,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,241.0,109.17687518459067,0.1563282814048866,109850.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
172,7Networks_LH_Default_PFC_7,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,228.0,109.44778805147654,0.14836507038604022,189382.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
173,7Networks_LH_Default_PFC_8,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,315.0,150.28112604619636,0.22646413965660767,0.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
174,7Networks_LH_Default_PFC_9,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,293.0,135.889121094306,0.19525206349076962,43646.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
175,7Networks_LH_Default_PFC_10,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,207.0,104.33063255876695,0.15100904814192367,156170.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
176,7Networks_LH_Default_PFC_11,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,246.0,110.91618400780085,0.15890902432971515,46588.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
177,7Networks_LH_Default_PFC_12,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,247.0,116.05306093512392,0.16744116160922343,135486.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
178,7Networks_LH_Default_PFC_13,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,303.0,130.00356259698265,0.19969886084894428,191.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
179,7Networks_LH_Default_PFC_14,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,243.0,117.5237386223745,0.1762365360420799,99246.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
180,7Networks_LH_Default_PFC_15,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,294.0,134.15686234620608,0.2021172578840108,89.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
181,7Networks_LH_Default_PFC_16,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,290.0,123.49820533584882,0.19077638693276153,58403.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
182,7Networks_LH_Default_PFC_17,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,237.0,119.18067628511272,0.16136442485361058,72206.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
183,7Networks_LH_Default_PFC_18,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,199.0,86.40312740918426,0.11432989904859084,185466.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
184,7Networks_LH_Default_PFC_19,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,292.0,133.07154323112587,0.2043954567729312,557.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
185,7Networks_LH_Default_PFC_20,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,226.0,94.70872677977744,0.13980067360952012,130356.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
186,7Networks_LH_Default_PFC_21,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,364.0,163.91036713162308,0.24942985228743408,0.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
187,7Networks_LH_Default_PFC_22,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,191.0,88.62817536953052,0.13776078444496712,191163.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
188,7Networks_LH_Default_PFC_23,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,211.0,100.13760037325734,0.1335517968536559,128410.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
189,7Networks_LH_Default_PFC_24,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,212.0,88.9859573493188,0.11559242054369502,137006.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
190,7Networks_LH_Default_pCunPCC_1,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,120.0,54.14269133692428,0.052976284195402394,151014.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
191,7Networks_LH_Default_pCunPCC_2,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,270.0,116.81588098145772,0.19275842619685754,15.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
192,7Networks_LH_Default_pCunPCC_3,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,149.0,73.18877300675098,0.08986210357570941,116217.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
193,7Networks_LH_Default_pCunPCC_4,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,170.0,77.25623019302783,0.09389455589941638,111577.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
194,7Networks_LH_Default_pCunPCC_5,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,162.0,66.0859892589725,0.08024248287494996,171058.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
195,7Networks_LH_Default_pCunPCC_6,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,219.0,107.0590800104693,0.15311511356989693,73651.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
196,7Networks_LH_Default_pCunPCC_7,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,271.0,122.24189118567611,0.18925717364019887,28385.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
197,7Networks_LH_Default_pCunPCC_8,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,168.0,83.56655164931425,0.11426585649464269,200654.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
198,7Networks_LH_Default_pCunPCC_9,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,204.0,95.97037181696238,0.15249113967213787,69071.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
199,7Networks_LH_Default_pCunPCC_10,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,161.0,72.00322149965153,0.09885181576931348,200143.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
200,7Networks_LH_Default_pCunPCC_11,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,169.0,79.83622666684772,0.10233265790350478,184220.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
201,7Networks_RH_Vis_1,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,89.0,25.178394370670908,0.02159478887188318,192927.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
202,7Networks_RH_Vis_2,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,139.0,66.51826937571896,0.07301553360162592,159345.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
203,7Networks_RH_Vis_3,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,116.0,56.10582613001674,0.060282375565853294,169947.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
204,7Networks_RH_Vis_4,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,63.0,37.65428318173696,0.0374359562308983,153641.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
205,7Networks_RH_Vis_5,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,208.0,96.1279481048394,0.13834070439051066,111993.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
206,7Networks_RH_Vis_6,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,115.0,60.334810591541135,0.07474539959574626,143929.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
207,7Networks_RH_Vis_7,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,75.0,33.87211478723697,0.029096598717771614,138716.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
208,7Networks_RH_Vis_8,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,152.0,76.58975633029577,0.1163675961742212,169485.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
209,7Networks_RH_Vis_9,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,309.0,136.16964967719747,0.21324737170243718,1.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
210,7Networks_RH_Vis_10,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,170.0,82.3424501596959,0.12527672854046873,76968.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
211,7Networks_RH_Vis_11,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,81.0,41.801958299137716,0.04211796799621686,158432.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
212,7Networks_RH_Vis_12,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,83.0,40.036735800138295,0.03416969106198147,193801.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
213,7Networks_RH_Vis_13,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,141.0,64.76995778524007,0.0766504454685936,127172.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
214,7Networks_RH_Vis_14,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,144.0,64.405655342704,0.08338930413228605,178353.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
215,7Networks_RH_Vis_15,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,201.0,91.50378516649018,0.1350640845645207,129241.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
216,7Networks_RH_Vis_16,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,239.0,108.87766275704317,0.1716141390633488,83114.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
217,7Networks_RH_Vis_17,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,162.0,69.6703577013377,0.0817861199840431,180882.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
218,7Networks_RH_Vis_18,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,177.0,87.08388642696973,0.12008546593951677,183494.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
219,7Networks_RH_Vis_19,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,337.0,140.06314636597958,0.22074992819815606,0.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
220,7Networks_RH_Vis_20,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,255.0,107.86108556969168,0.16566073366067585,55814.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
221,7Networks_RH_Vis_21,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,265.0,121.86974969836037,0.18243224483901482,9479.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
222,7Networks_RH_Vis_22,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,378.0,169.6543663603127,0.25534767220505206,0.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
223,7Networks_RH_Vis_23,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,278.0,127.963796579117,0.19170699484193124,817.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
224,7Networks_RH_Vis_24,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,255.0,110.80798070207875,0.17242944165945365,42175.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
225,7Networks_RH_Vis_25,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,249.0,111.15576715466138,0.17107878204759533,70839.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
226,7Networks_RH_Vis_26,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,217.0,98.85163794507247,0.13205385154660515,147048.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
227,7Networks_RH_Vis_27,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,247.0,114.78860199288573,0.18007443742533627,713.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
228,7Networks_RH_Vis_28,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,123.0,52.65043982787406,0.06850767493348157,185098.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
229,7Networks_RH_Vis_29,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,206.0,100.58434619965291,0.14497774694132065,90282.0,-1.2307632631535978e-05,Q41,38.55,38.512,0.3546419449119209,45
