index,name,base_name,Label Name,network,component,hemisphere,f,pvalue,n,p_corrected
145,7Networks_LH_Cont_pCun_2,7networks_lh_cont_pcun,7Networks_LH_Cont_pCun,control,precuneus,L,342.3090096324607,1.151618522235549e-70,2000.0,1.5843479063483006e-70
146,7Networks_LH_Cont_Cing_1,7networks_lh_cont_cing,7Networks_LH_Cont_Cing,control,cingulate,L,1396.8420903119231,2.99269544765821e-232,2000.0,1.9980643135835698e-231
147,7Networks_LH_Cont_Cing_2,7networks_lh_cont_cing,7Networks_LH_Cont_Cing,control,cingulate,L,1189.8513735703536,6.109395457603039e-205,2000.0,2.616665601652622e-204
148,7Networks_LH_Cont_PFCmp_1,7networks_lh_cont_pfcmp,7Networks_LH_Cont_PFCmp,control,medial posterior prefrontal cortex,L,2.5140538702031727,0.11299366055886183,2000.0,0.11553856282370105
149,7Networks_LH_Default_Temp_1,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,385.02336674610484,1.5602919285669361e-78,2000.0,2.2346136768750443e-78
150,7Networks_LH_Default_Temp_2,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,302.51215925516135,3.349357665260645e-63,2000.0,4.4988413610305706e-63
151,7Networks_LH_Default_Temp_3,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,352.4719628837786,1.4999734482556148e-72,2000.0,2.0825319434496913e-72
152,7Networks_LH_Default_Temp_4,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,1308.7853496492326,7.661750298012042e-221,2000.0,4.092276041526431e-220
153,7Networks_LH_Default_Temp_5,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,219.6023202008085,3.2360434221646715e-47,2000.0,3.992292700170546e-47
154,7Networks_LH_Default_Temp_6,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,1374.2347931966651,2.3791748215323982e-229,2000.0,1.4596559040212283e-228
155,7Networks_LH_Default_Temp_7,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,1059.7222321817396,7.598471277277112e-187,2000.0,2.6333633281555793e-186
156,7Networks_LH_Default_Temp_8,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,274.5318886154033,7.114288542856942e-58,2000.0,9.361991299875512e-58
157,7Networks_LH_Default_Temp_9,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,738.1245769889092,1.3847967571449815e-138,2000.0,3.081851606587361e-138
158,7Networks_LH_Default_Temp_10,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,1364.7374100440431,3.987429758398045e-228,2000.0,2.381964618832516e-227
159,7Networks_LH_Default_Par_1,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,739.9437592493692,7.123101782623345e-139,2000.0,1.6009347570846527e-138
160,7Networks_LH_Default_Par_2,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,1073.838016938253,7.601989087006396e-189,2000.0,2.717561453150318e-188
161,7Networks_LH_Default_Par_3,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,645.8474691167119,1.110467197313553e-123,2000.0,2.1362377439845468e-123
162,7Networks_LH_Default_Par_4,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,475.0095468269698,1.1909438237920088e-94,2000.0,1.8644430896605932e-94
163,7Networks_LH_Default_Par_5,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,671.1454253410029,8.092156099653854e-128,2000.0,1.6623705290691627e-127
164,7Networks_LH_Default_Par_6,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,366.35456352257995,4.113801282875913e-75,2000.0,5.746663945925121e-75
165,7Networks_LH_Default_Par_7,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,181.2800130183654,1.2887807875849182e-39,2000.0,1.5561342488392366e-39
166,7Networks_LH_Default_PFC_1,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,159.08034643112603,3.7852052287058114e-35,2000.0,4.5223241416643117e-35
167,7Networks_LH_Default_PFC_2,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,1229.5148917128818,2.616789746652393e-210,2000.0,1.291328853239333e-209
168,7Networks_LH_Default_PFC_3,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,1033.6693399770345,3.945541259399228e-183,2000.0,1.3171145086523894e-182
169,7Networks_LH_Default_PFC_4,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,572.8648579092368,1.6178909579746834e-111,2000.0,2.7717829997000237e-111
170,7Networks_LH_Default_PFC_5,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,299.03655956876247,1.52423499106653e-62,2000.0,2.0413058582424915e-62
171,7Networks_LH_Default_PFC_6,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,668.6017348384395,2.1003531867078598e-127,2000.0,4.276055366660844e-127
172,7Networks_LH_Default_PFC_7,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,778.3088682668383,6.432236408180782e-145,2000.0,1.520955900684414e-144
173,7Networks_LH_Default_PFC_8,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,237.44260292431605,1.0440994695596762e-50,2000.0,1.3130780032689557e-50
174,7Networks_LH_Default_PFC_9,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,1088.826776303388,5.854871810992813e-191,2000.0,2.10961254142122e-190
175,7Networks_LH_Default_PFC_10,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,535.1393345268721,4.300604765917259e-105,2000.0,7.074183201907375e-105
176,7Networks_LH_Default_PFC_11,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,152.40873287901363,8.521517598583483e-34,2000.0,1.0101224516336558e-33
177,7Networks_LH_Default_PFC_12,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,1758.8329505361135,3.1584978616299666e-276,2000.0,3.9832167477222356e-275
178,7Networks_LH_Default_PFC_13,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,0.2963872003191343,0.5862170183114113,2000.0,0.5914278362519572
179,7Networks_LH_Default_PFC_14,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,354.72770431327586,5.738138051177398e-73,2000.0,7.991149310535394e-73
180,7Networks_LH_Default_PFC_15,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,895.2181435876204,7.837229530939887e-163,2000.0,2.0930012982627699e-162
181,7Networks_LH_Default_PFC_16,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,1571.1252063862598,5.566830869800165e-254,2000.0,5.494220032367989e-253
182,7Networks_LH_Default_PFC_17,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,155.24405460997335,2.265698086777861e-34,2000.0,2.699808218890155e-34
183,7Networks_LH_Default_PFC_18,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,0.014339592916711972,0.904694789425931,2000.0,0.904694789425931
184,7Networks_LH_Default_PFC_19,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,746.9689198314205,5.489524317392784e-140,2000.0,1.2399224080081214e-139
185,7Networks_LH_Default_PFC_20,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,595.032542297014,3.0062783012541853e-115,2000.0,5.290117630889148e-115
186,7Networks_LH_Default_PFC_21,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,646.2191701370762,9.647763584052425e-124,2000.0,1.863865815812681e-123
187,7Networks_LH_Default_PFC_22,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,1779.1888300858284,1.4264088995543332e-278,2000.0,2.02371762624271e-277
188,7Networks_LH_Default_PFC_23,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,57.215634863409534,5.921355426984591e-14,2000.0,6.540864632240887e-14
189,7Networks_LH_Default_PFC_24,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,0.16828220162206084,0.6816870078152435,2000.0,0.686221511193172
190,7Networks_LH_Default_pCunPCC_1,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,754.0360012623734,4.194147055671571e-141,2000.0,9.568556599371323e-141
191,7Networks_LH_Default_pCunPCC_2,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,1498.196971794776,5.086379344385209e-245,2000.0,4.357011740284688e-244
192,7Networks_LH_Default_pCunPCC_3,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,1091.304477371035,2.625149024947455e-191,2000.0,9.689574449806053e-191
193,7Networks_LH_Default_pCunPCC_4,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,508.2766522087503,1.8506114966047756e-100,2000.0,2.968825510454305e-100
194,7Networks_LH_Default_pCunPCC_5,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,1003.6997894594549,8.125659417450883e-179,2000.0,2.544171983119104e-178
195,7Networks_LH_Default_pCunPCC_6,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,1535.7315422582813,1.1785283188100082e-249,2000.0,1.0701037134794875e-248
196,7Networks_LH_Default_pCunPCC_7,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,1356.7541085416804,4.290119492201301e-227,2000.0,2.4970695505889624e-226
197,7Networks_LH_Default_pCunPCC_8,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,1547.26016148195,4.545595926367432e-251,2000.0,4.299376147022529e-250
198,7Networks_LH_Default_pCunPCC_9,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,1437.2122868608235,2.2113077947723925e-237,2000.0,1.70158260818079e-236
199,7Networks_LH_Default_pCunPCC_10,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,395.59627973217636,1.8526533948130864e-80,2000.0,2.687235275543582e-80
200,7Networks_LH_Default_pCunPCC_11,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,977.8744007186673,4.5910612610166904e-175,2000.0,1.3712775082247221e-174
201,7Networks_RH_Vis_1,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,1021.3867186801178,2.2847785307748182e-181,2000.0,7.462514050156601e-181
202,7Networks_RH_Vis_2,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,692.5514172192331,2.7406439832749446e-131,2000.0,5.760427631513079e-131
203,7Networks_RH_Vis_3,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,1122.9386058220582,9.905467216727818e-196,2000.0,3.876794927926233e-195
204,7Networks_RH_Vis_4,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,1014.1321449053689,2.531423929217023e-180,2000.0,8.150825984854811e-180
205,7Networks_RH_Vis_5,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,1329.5629207838258,1.463064169031377e-223,2000.0,8.100379667563965e-223
206,7Networks_RH_Vis_6,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,1472.9695955879233,7.075960163504865e-242,2000.0,5.7365819896985865e-241
207,7Networks_RH_Vis_7,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,194.6718136513663,2.743915774532333e-42,2000.0,3.339779521816835e-42
208,7Networks_RH_Vis_8,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,516.6224646725177,6.6423694539233556e-102,2000.0,1.0731799758296096e-101
209,7Networks_RH_Vis_9,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,1269.6410717255233,1.1318726284793753e-215,2000.0,5.839433787836777e-215
210,7Networks_RH_Vis_10,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,259.1769247433095,6.372814424243399e-55,2000.0,8.219482240359384e-55
211,7Networks_RH_Vis_11,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,1097.5258731067054,3.512875233767036e-192,2000.0,1.3180540133307723e-191
212,7Networks_RH_Vis_12,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,624.398089940991,3.844668232505958e-120,2000.0,7.124405622684511e-120
213,7Networks_RH_Vis_13,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,382.7935276783141,3.984607494078511e-78,2000.0,5.67088339282647e-78
214,7Networks_RH_Vis_14,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,254.21383217806329,5.794147646483771e-54,2000.0,7.451963262049949e-54
215,7Networks_RH_Vis_15,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,893.2409668514968,1.5525347835252453e-162,2000.0,4.097969719305008e-162
216,7Networks_RH_Vis_16,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,893.666127122918,1.340247801139469e-162,2000.0,3.5583187234930935e-162
217,7Networks_RH_Vis_17,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,431.1552910904226,7.160966828481358e-87,2000.0,1.0765162053412374e-86
218,7Networks_RH_Vis_18,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,841.5868600543719,1.047483672104045e-154,2000.0,2.6273899841725767e-154
219,7Networks_RH_Vis_19,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,1062.126331283676,3.463230804235814e-187,2000.0,1.2094667577869688e-186
220,7Networks_RH_Vis_20,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,989.6411672375528,8.878453478008799e-177,2000.0,2.7052468986684528e-176
221,7Networks_RH_Vis_21,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,934.9012144050175,9.512923926816904e-169,2000.0,2.66596756961412e-168
222,7Networks_RH_Vis_22,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,651.3456387527873,1.389663608144234e-124,2000.0,2.7550536161462103e-124
223,7Networks_RH_Vis_23,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,689.0575435871016,1.0054432947288034e-130,2000.0,2.1035541742252385e-130
224,7Networks_RH_Vis_24,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,1424.6224722168265,8.677909728494822e-236,2000.0,6.061186179594845e-235
225,7Networks_RH_Vis_25,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,802.6972856122679,1.022175858105953e-148,2000.0,2.4949883848392616e-148
226,7Networks_RH_Vis_26,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,726.7440660017518,8.952497977584727e-137,2000.0,1.9540548470305123e-136
227,7Networks_RH_Vis_27,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,561.2444437922759,1.505543459786524e-109,2000.0,2.550435562474186e-109
228,7Networks_RH_Vis_28,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,760.8120720189785,3.584662969901805e-142,2000.0,8.388850455337215e-142
229,7Networks_RH_Vis_29,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,286.99712467668655,2.9552561062932236e-60,2000.0,3.911621785006191e-60
230,7Networks_RH_Vis_30,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,676.272187787933,1.1868634050562832e-128,2000.0,2.449254481343421e-128
231,7Networks_RH_SomMot_1,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,686.905691070211,2.240783076039837e-130,2000.0,4.666584938174707e-130
232,7Networks_RH_SomMot_2,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,524.8993417803957,2.477655649699655e-103,2000.0,4.0462433991497966e-103
233,7Networks_RH_SomMot_3,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,2810.5653771735288,0.0,2000.0,0.0
234,7Networks_RH_SomMot_4,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,2639.1779668972904,0.0,2000.0,0.0
235,7Networks_RH_SomMot_5,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,2443.034834122154,0.0,2000.0,0.0
236,7Networks_RH_SomMot_6,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,2352.391221651958,0.0,2000.0,0.0
237,7Networks_RH_SomMot_7,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,1922.474204440449,9.901109749012891e-295,2000.0,1.9543929678486316e-293
238,7Networks_RH_SomMot_8,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,649.7760700552584,2.5140988730375667e-124,2000.0,4.919831415340756e-124
239,7Networks_RH_SomMot_9,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,2233.561833457946,0.0,2000.0,0.0
240,7Networks_RH_SomMot_10,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,2010.7243613687156,2.1639830990701447e-304,2000.0,5.170780668304451e-303
241,7Networks_RH_SomMot_11,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,1494.580146867109,1.431112009227782e-244,2000.0,1.2031941707211353e-243
242,7Networks_RH_SomMot_12,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,647.8988111373636,5.111289562480745e-124,2000.0,9.916775475924181e-124
243,7Networks_RH_SomMot_13,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,1774.503729464411,4.9305957764243365e-278,2000.0,6.58379553675485e-277
244,7Networks_RH_SomMot_14,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,971.7469381794978,3.605286719573393e-174,2000.0,1.0628572536924157e-173
245,7Networks_RH_SomMot_15,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,6.18353798585496,0.012975559441868727,2000.0,0.013418915687035085
246,7Networks_RH_SomMot_16,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,1858.6572338826302,1.3126233700972596e-287,2000.0,2.207151888978355e-286
247,7Networks_RH_SomMot_17,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,570.0036742772623,4.930153464561841e-111,2000.0,8.383107389180059e-111
248,7Networks_RH_SomMot_18,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,1885.6544818445334,1.2323860261504485e-290,2000.0,2.2380130234892146e-289
249,7Networks_RH_SomMot_19,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,408.2762432886361,9.333171485643854e-83,2000.0,1.3624629757177844e-82
250,7Networks_RH_SomMot_20,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,1199.8907668672541,2.6358520378384055e-206,2000.0,1.1506507934409963e-205
251,7Networks_RH_SomMot_21,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,1775.593962995396,3.6939693822231234e-278,2000.0,5.082006362209994e-277
252,7Networks_RH_SomMot_22,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,1912.2275980927725,1.353392770908695e-293,2000.0,2.5601679916356145e-292
253,7Networks_RH_SomMot_23,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,724.5924062008405,1.9729337287105098e-136,2000.0,4.265294823021769e-136
254,7Networks_RH_SomMot_24,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,1500.5146142015951,2.6228103357972414e-245,2000.0,2.289915177792207e-244
255,7Networks_RH_SomMot_25,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,1326.0312296017578,4.22899395655294e-223,2000.0,2.313208742500042e-222
256,7Networks_RH_SomMot_26,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,759.1970126733854,6.4388814405162256e-142,2000.0,1.491455190813452e-141
257,7Networks_RH_SomMot_27,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,499.77119290223425,5.558499599608881e-99,2000.0,8.823632231546965e-99
258,7Networks_RH_SomMot_28,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,703.4526265959486,4.800346512003488e-133,2000.0,1.0279987341743318e-132
259,7Networks_RH_SomMot_29,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,1217.3804060135926,1.129921031055048e-208,2000.0,5.288496372154555e-208
260,7Networks_RH_SomMot_30,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,311.0900076511832,8.037711811874994e-65,2000.0,1.0860479650569188e-64
261,7Networks_RH_SomMot_31,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,642.3093279364729,4.239721971500279e-123,2000.0,8.087536870004735e-123
262,7Networks_RH_SomMot_32,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,236.72868242638438,1.4384513556590057e-50,2000.0,1.7990548635514837e-50
263,7Networks_RH_SomMot_33,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,287.0303947390581,2.9124376095306794e-60,2000.0,3.866218347154762e-60
264,7Networks_RH_SomMot_34,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,656.8904202666242,1.716205051590437e-125,2000.0,3.432410103180874e-125
265,7Networks_RH_SomMot_35,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,110.50344147852053,3.411216951744137e-25,2000.0,3.9207404964350333e-25
266,7Networks_RH_SomMot_36,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,30.701840563962072,3.407148836379791e-08,2000.0,3.6482206880104364e-08
267,7Networks_RH_SomMot_37,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,45.065865091137184,2.4746824391109024e-11,2000.0,2.6942585787922054e-11
268,7Networks_RH_SomMot_38,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,101.1436693350473,3.026801882160604e-23,2000.0,3.461380489926736e-23
269,7Networks_RH_SomMot_39,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,69.3959448230109,1.476970717966169e-16,2000.0,1.6556659406336809e-16
270,7Networks_RH_SomMot_40,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,204.81394577316667,2.6690989903262554e-44,2000.0,3.257448767763763e-44
271,7Networks_RH_DorsAttn_Post_1,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,1375.8887675002977,1.4573805312556544e-229,2000.0,9.189593905417598e-229
272,7Networks_RH_DorsAttn_Post_2,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,1038.6067492558743,7.754135743751446e-184,2000.0,2.607687131602338e-183
273,7Networks_RH_DorsAttn_Post_3,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,650.3669019871451,2.0111479632946906e-124,2000.0,3.952645780674414e-124
274,7Networks_RH_DorsAttn_Post_4,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,884.71399200785,2.976668740288154e-161,2000.0,7.72232918909041e-161
275,7Networks_RH_DorsAttn_Post_5,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,270.7942222846802,3.7055258777697325e-57,2000.0,4.8481520129897946e-57
276,7Networks_RH_DorsAttn_Post_6,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,1412.848397260971,2.717938810019201e-234,2000.0,1.841707790669727e-233
277,7Networks_RH_DorsAttn_Post_7,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,134.8041153210809,3.321851712228604e-30,2000.0,3.8969526546557784e-30
278,7Networks_RH_DorsAttn_Post_8,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,555.2729565076004,1.5591890012919664e-108,2000.0,2.61207308703525e-108
279,7Networks_RH_DorsAttn_Post_9,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,1368.8169157498517,1.1868548095835409e-228,2000.0,7.184427780679034e-228
280,7Networks_RH_DorsAttn_Post_10,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,152.43550377818417,8.415520882082491e-34,2000.0,1.0001692357239401e-33
281,7Networks_RH_DorsAttn_Post_11,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,959.1243828762808,2.550043383356385e-172,2000.0,7.327339848378474e-172
282,7Networks_RH_DorsAttn_Post_12,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,26.402912553088033,3.0412504596899837e-07,2000.0,3.2335543529256504e-07
283,7Networks_RH_DorsAttn_Post_13,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,868.5074122081201,8.359425605420044e-159,2000.0,2.144169053593616e-158
284,7Networks_RH_DorsAttn_Post_14,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,545.8718482314376,6.252202174746188e-107,2000.0,1.0397435118442379e-106
285,7Networks_RH_DorsAttn_Post_15,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,229.4846359641792,3.7366633959611255e-49,2000.0,4.6605636861712935e-49
286,7Networks_RH_DorsAttn_Post_16,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,610.9998040214422,6.464387423226969e-118,2000.0,1.1692557331255155e-117
287,7Networks_RH_DorsAttn_Post_17,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,218.11126346089316,6.355272158871819e-47,2000.0,7.798090703048124e-47
288,7Networks_RH_DorsAttn_Post_18,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,46.89171985334584,9.951135864640221e-12,2000.0,1.0860133852275625e-11
289,7Networks_RH_DorsAttn_Post_19,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,171.01367587353346,1.4800780865463875e-37,2000.0,1.7776599240530686e-37
290,7Networks_RH_DorsAttn_FEF_1,7networks_rh_dorsattn_fef,7Networks_RH_DorsAttn_FEF,dorsal attention,frontal eye fields,R,633.7072882745987,1.1096478621727541e-121,2000.0,2.0903739810225328e-121
291,7Networks_RH_DorsAttn_FEF_2,7networks_rh_dorsattn_fef,7Networks_RH_DorsAttn_FEF,dorsal attention,frontal eye fields,R,1132.54574028746,4.586099763599519e-197,2000.0,1.8105124284123316e-196
292,7Networks_RH_DorsAttn_FEF_3,7networks_rh_dorsattn_fef,7Networks_RH_DorsAttn_FEF,dorsal attention,frontal eye fields,R,90.62070108294749,4.826437625805932e-21,2000.0,5.491736045403241e-21
293,7Networks_RH_DorsAttn_PrCv_1,7networks_rh_dorsattn_prcv,7Networks_RH_DorsAttn_PrCv,dorsal attention,precentral ventral,R,1953.794001100867,3.487517369044525e-298,2000.0,7.916664427731071e-297
