index,name,base_name,Label Name,network,component,hemisphere,f,pvalue,n,p_corrected
143,7Networks_LH_Cont_PFCv_1,7networks_lh_cont_pfcv,7Networks_LH_Cont_PFCv,control,ventral prefrontal cortex,L,609.9735486413795,9.740454054886589e-118,2000.0,1.4889448285920914e-117
144,7Networks_LH_Cont_pCun_1,7networks_lh_cont_pcun,7Networks_LH_Cont_pCun,control,precuneus,L,341.67898254418395,1.5171951420080623e-70,2000.0,1.7526885355512984e-70
145,7Networks_LH_Cont_pCun_2,7networks_lh_cont_pcun,7Networks_LH_Cont_pCun,control,precuneus,L,302.9740066142785,2.752151913647662e-63,2000.0,3.108151663671738e-63
146,7Networks_LH_Cont_Cing_1,7networks_lh_cont_cing,7Networks_LH_Cont_Cing,control,cingulate,L,717.5104281789605,2.7279623989702784e-135,2000.0,5.096686951162577e-135
147,7Networks_LH_Cont_Cing_2,7networks_lh_cont_cing,7Networks_LH_Cont_Cing,control,cingulate,L,474.2057870614728,1.666578245820576e-94,2000.0,2.1373630610241286e-94
148,7Networks_LH_Cont_PFCmp_1,7networks_lh_cont_pfcmp,7Networks_LH_Cont_PFCmp,control,medial posterior prefrontal cortex,L,1531.108986477418,4.665552599519212e-249,2000.0,8.472643520726888e-248
149,7Networks_LH_Default_Temp_1,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,624.8051260111855,3.348225126172329e-120,2000.0,5.2964954957569245e-120
150,7Networks_LH_Default_Temp_2,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,849.9994564927106,5.592129739369477e-156,2000.0,1.4263072481313159e-155
151,7Networks_LH_Default_Temp_3,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,771.1233607633894,8.799318225703515e-144,2000.0,1.8667712497520541e-143
152,7Networks_LH_Default_Temp_4,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,1199.2230885422518,3.406257556535389e-206,2000.0,2.0083648450221646e-205
153,7Networks_LH_Default_Temp_5,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,561.2236799360832,1.5395296794312105e-109,2000.0,2.1706412250365517e-109
154,7Networks_LH_Default_Temp_6,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,1423.2218760454487,1.3887223963144166e-235,2000.0,1.8013713369335577e-234
155,7Networks_LH_Default_Temp_7,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,673.4489203871452,3.480695401577464e-128,2000.0,6.05454295906578e-128
156,7Networks_LH_Default_Temp_8,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,302.15548625150996,3.931171034718757e-63,2000.0,4.428664143330808e-63
157,7Networks_LH_Default_Temp_9,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,528.5485406441186,5.907390050793256e-104,2000.0,8.078177961024512e-104
158,7Networks_LH_Default_Temp_10,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,675.262880138796,1.7652532840250332e-128,2000.0,3.094304984352761e-128
159,7Networks_LH_Default_Par_1,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,597.0663845529683,1.39375107999967e-115,2000.0,2.0883267007255784e-115
160,7Networks_LH_Default_Par_2,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,776.7534599930207,1.1543702934974997e-144,2000.0,2.460488794590915e-144
161,7Networks_LH_Default_Par_3,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,293.5719387686927,1.6664432765322306e-61,2000.0,1.872686256301071e-61
162,7Networks_LH_Default_Par_4,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,831.91817366817,3.26053740991537e-153,2000.0,7.832190392071841e-153
163,7Networks_LH_Default_Par_5,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,943.0480138899862,6.139474820789744e-170,2000.0,2.0197982381438726e-169
164,7Networks_LH_Default_Par_6,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,670.3958650434244,1.0924340712330563e-127,2000.0,1.892996444045067e-127
165,7Networks_LH_Default_Par_7,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,719.2174015221568,1.4551012536311997e-135,2000.0,2.7411451002015132e-135
166,7Networks_LH_Default_PFC_1,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,1543.60233719429,1.3657963030911896e-250,2000.0,2.695963137406087e-249
167,7Networks_LH_Default_PFC_2,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,1241.2786988194227,7.246001106764537e-212,2000.0,4.90997686935985e-211
168,7Networks_LH_Default_PFC_3,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,891.2803973022419,3.1534705431266384e-162,2000.0,8.837503867774653e-162
169,7Networks_LH_Default_PFC_4,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,1781.3106002882023,8.844383275643523e-279,2000.0,3.3461250059517997e-277
170,7Networks_LH_Default_PFC_5,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,897.1675876452155,4.1204551588718565e-163,2000.0,1.1839788874226726e-162
171,7Networks_LH_Default_PFC_6,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,1188.940826044025,8.520450606217787e-205,2000.0,4.959339199003686e-204
172,7Networks_LH_Default_PFC_7,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,1187.1597242911735,1.4897621099054061e-204,2000.0,8.561417694899422e-204
173,7Networks_LH_Default_PFC_8,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,1018.4310330258719,6.313813566497135e-181,2000.0,2.5144485606927186e-180
174,7Networks_LH_Default_PFC_9,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,1649.2082401082332,2.4270759756494424e-263,2000.0,6.481720546734393e-262
175,7Networks_LH_Default_PFC_10,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,1119.1197851061354,3.516672195720499e-195,2000.0,1.7167410503839855e-194
176,7Networks_LH_Default_PFC_11,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,755.824976037439,2.2412095759176462e-141,2000.0,4.5022528648965106e-141
177,7Networks_LH_Default_PFC_12,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,2444.473413678034,0.0,2000.0,0.0
178,7Networks_LH_Default_PFC_13,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,2248.2327908535026,0.0,2000.0,0.0
179,7Networks_LH_Default_PFC_14,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,1066.8224628583378,7.781269450353561e-188,2000.0,3.3644726956766826e-187
180,7Networks_LH_Default_PFC_15,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,1060.9959825050782,5.213455088765501e-187,2000.0,2.2329326512259784e-186
181,7Networks_LH_Default_PFC_16,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,1374.4321606703156,2.3783092484456007e-229,2000.0,2.699380996985757e-228
182,7Networks_LH_Default_PFC_17,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,592.133004341384,9.353140926711383e-115,2000.0,1.387688228995741e-114
183,7Networks_LH_Default_PFC_18,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,822.4987654979204,9.143730871503696e-152,2000.0,2.1621113623243115e-151
184,7Networks_LH_Default_PFC_19,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,557.3644379471408,6.968723942088675e-109,2000.0,9.734771291410025e-109
185,7Networks_LH_Default_PFC_20,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,859.4384650216432,2.0454413029166974e-157,2000.0,5.306459151566747e-157
186,7Networks_LH_Default_PFC_21,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,767.7119078435553,3.018707205330852e-143,2000.0,6.344875329723179e-143
187,7Networks_LH_Default_PFC_22,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,816.5148610482988,7.645759914908288e-151,2000.0,1.7892654646228675e-150
188,7Networks_LH_Default_PFC_23,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,522.5506848192451,6.372534167258557e-103,2000.0,8.610507475998169e-103
189,7Networks_LH_Default_PFC_24,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,705.4815673847374,2.3129274363585596e-133,2000.0,4.183542056202335e-133
190,7Networks_LH_Default_pCunPCC_1,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,650.360092037278,2.053352403842472e-124,2000.0,3.3533165156276344e-124
191,7Networks_LH_Default_pCunPCC_2,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,519.825345133689,1.881373823093312e-102,2000.0,2.5195979813698042e-102
192,7Networks_LH_Default_pCunPCC_3,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,847.2453795236232,1.4712954181312434e-155,2000.0,3.6701545045691455e-155
193,7Networks_LH_Default_pCunPCC_4,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,219.15644879405878,3.9700243513496984e-47,2000.0,4.2111940549363624e-47
194,7Networks_LH_Default_pCunPCC_5,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,560.3149546189131,2.1963901474731493e-109,2000.0,3.0871861515566866e-109
195,7Networks_LH_Default_pCunPCC_6,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,843.2767932580529,5.940319343530869e-155,2000.0,1.4657092293277254e-154
196,7Networks_LH_Default_pCunPCC_7,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,970.453545119374,5.769394147513787e-174,2000.0,2.014849956131738e-173
197,7Networks_LH_Default_pCunPCC_8,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,1397.7884717605393,2.4039893568038773e-232,2000.0,3.031697688858223e-231
198,7Networks_LH_Default_pCunPCC_9,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,1213.304924566702,4.214289561909132e-208,2000.0,2.5510499481423276e-207
199,7Networks_LH_Default_pCunPCC_10,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,380.19753540080023,1.1968731768184791e-77,2000.0,1.4224618384177737e-77
200,7Networks_LH_Default_pCunPCC_11,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,708.8645397922646,6.621755114022549e-134,2000.0,1.2073400890627457e-133
201,7Networks_RH_Vis_1,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,721.5883840927397,6.082175786581232e-136,2000.0,1.1505449196282832e-135
202,7Networks_RH_Vis_2,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,487.595972846489,7.479306571464181e-97,2000.0,9.701729095556396e-97
203,7Networks_RH_Vis_3,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,928.7098092259167,8.1290650360519035e-168,2000.0,2.5629135599774748e-167
204,7Networks_RH_Vis_4,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,836.7308624851804,5.9622541732371794e-154,2000.0,1.4398209546008934e-153
205,7Networks_RH_Vis_5,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,1109.1115008946597,8.752589744948829e-194,2000.0,4.1392455668820506e-193
206,7Networks_RH_Vis_6,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,1248.9303648478347,6.855474257068269e-213,2000.0,4.715735322286355e-212
207,7Networks_RH_Vis_7,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,870.3895471644978,4.464717669054012e-159,2000.0,1.1853694864038138e-158
208,7Networks_RH_Vis_8,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,618.4773918095545,3.7517353372363413e-119,2000.0,5.833177544881161e-119
209,7Networks_RH_Vis_9,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,669.3161608120315,1.6375668623271346e-127,2000.0,2.826826446754826e-127
210,7Networks_RH_Vis_10,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,706.6288886264418,1.513091252452604e-133,2000.0,2.747773714453929e-133
211,7Networks_RH_Vis_11,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,883.1975071360504,5.190671196205221e-161,2000.0,1.4369297091933967e-160
212,7Networks_RH_Vis_12,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,662.1148964713927,2.446734542528039e-126,2000.0,4.1603651022761414e-126
213,7Networks_RH_Vis_13,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,389.72002619497977,2.188322138806831e-79,2000.0,2.6352738753801094e-79
214,7Networks_RH_Vis_14,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,786.5429958054535,3.4106025795521098e-146,2000.0,7.516570733576009e-146
215,7Networks_RH_Vis_15,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,714.3108399196242,8.869886677062487e-135,2000.0,1.6369628257668167e-134
216,7Networks_RH_Vis_16,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,1342.0290703231115,3.68492247959349e-225,2000.0,3.4141934810927436e-224
217,7Networks_RH_Vis_17,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,565.8149329010467,2.561752562513214e-110,2000.0,3.6344864480656225e-110
218,7Networks_RH_Vis_18,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,949.7327080670807,6.344703176015778e-171,2000.0,2.11801120728762e-170
219,7Networks_RH_Vis_19,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,973.8366524573787,1.8475764598335145e-174,2000.0,6.553122755971996e-174
220,7Networks_RH_Vis_20,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,366.7065101661499,3.5680693008851634e-75,2000.0,4.1857970609867295e-75
221,7Networks_RH_Vis_21,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,396.8191594561175,1.119529744631791e-80,2000.0,1.3699905769887686e-80
222,7Networks_RH_Vis_22,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,847.6124547981764,1.2932441727924505e-155,2000.0,3.2438279251258154e-155
223,7Networks_RH_Vis_23,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,801.8443299009542,1.422160852101994e-148,2000.0,3.2122439146980364e-148
224,7Networks_RH_Vis_24,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,932.2801439455219,2.4026628622768954e-168,2000.0,7.628034541774199e-168
225,7Networks_RH_Vis_25,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,717.1889844112791,3.0708356458369056e-135,2000.0,5.713767963975227e-135
226,7Networks_RH_Vis_26,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,894.5794070050383,1.0075951807404628e-162,2000.0,2.841293242584908e-162
227,7Networks_RH_Vis_27,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,504.43150878475103,8.706402438527546e-100,2000.0,1.1490426474103214e-99
228,7Networks_RH_Vis_28,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,778.7901618889558,5.542236646076359e-145,2000.0,1.1925002072600317e-144
229,7Networks_RH_Vis_29,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,508.3357118054895,1.8292851154525384e-100,2000.0,2.4283492468288085e-100
230,7Networks_RH_Vis_30,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,607.7583002490775,2.2791826573707798e-117,2000.0,3.47231183371253e-117
231,7Networks_RH_SomMot_1,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,1229.7955646430735,2.5206027218630552e-210,2000.0,1.634790908179753e-209
232,7Networks_RH_SomMot_2,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,621.0439157423552,1.4069587984192057e-119,2000.0,2.2026182568355842e-119
233,7Networks_RH_SomMot_3,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,1089.5838050826328,4.7751894161969844e-191,2000.0,2.1464712821321098e-190
234,7Networks_RH_SomMot_4,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,1285.0693677987692,1.0760867780319753e-217,2000.0,8.008908151254375e-217
235,7Networks_RH_SomMot_5,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,1268.9679252868166,1.4646466174514228e-215,2000.0,1.038983694254603e-214
236,7Networks_RH_SomMot_6,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,825.7208032712565,2.919616922888445e-152,2000.0,6.939822424038503e-152
237,7Networks_RH_SomMot_7,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,960.3932579190539,1.7181000542501138e-172,2000.0,5.90922291386024e-172
238,7Networks_RH_SomMot_8,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,594.2442600485547,4.139458461933514e-115,2000.0,6.181954413545446e-115
239,7Networks_RH_SomMot_9,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,1173.0823066551386,1.2468179225253142e-202,2000.0,6.988337491685094e-202
240,7Networks_RH_SomMot_10,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,840.1891320418968,1.761843526566147e-154,2000.0,4.277416904069683e-154
241,7Networks_RH_SomMot_11,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,946.7321977750614,1.756250215855121e-170,2000.0,5.819982467140328e-170
242,7Networks_RH_SomMot_12,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,760.4237786971801,4.224759051873019e-142,2000.0,8.601078966593501e-142
243,7Networks_RH_SomMot_13,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,420.08538792736476,6.995643118041056e-85,2000.0,8.654010832672043e-85
244,7Networks_RH_SomMot_14,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,550.6464985262022,9.706387921599403e-108,2000.0,1.3517485019650701e-107
245,7Networks_RH_SomMot_15,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,240.6937411560126,2.437802241357105e-51,2000.0,2.622659283355748e-51
246,7Networks_RH_SomMot_16,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,936.9515483832542,4.8873618734337325e-169,2000.0,1.5849016360992246e-168
247,7Networks_RH_SomMot_17,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,579.8299080375259,1.0958153062774295e-112,2000.0,1.5894573452075175e-112
248,7Networks_RH_SomMot_18,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,1318.6130240277632,4.167578422343597e-222,2000.0,3.5038529698962836e-221
249,7Networks_RH_SomMot_19,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,412.35333154429145,1.72758010611466e-83,2000.0,2.1255321630787413e-83
250,7Networks_RH_SomMot_20,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,876.1968207576509,5.909694442411394e-160,2000.0,1.6065875909310015e-159
251,7Networks_RH_SomMot_21,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,677.2326298376162,8.449915907030521e-129,2000.0,1.4869231867410297e-128
252,7Networks_RH_SomMot_22,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,1259.4503187744658,2.704223847926133e-214,2000.0,1.8887963491668683e-213
253,7Networks_RH_SomMot_23,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,341.6569333316649,1.5315862606772706e-70,2000.0,1.7648227470748246e-70
254,7Networks_RH_SomMot_24,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,1082.474946159897,4.782203360114096e-190,2000.0,2.128549338717451e-189
255,7Networks_RH_SomMot_25,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,1550.5337760821624,1.936026315104865e-251,2000.0,3.9952543048073124e-250
256,7Networks_RH_SomMot_26,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,1167.9632000610925,6.267451548815903e-202,2000.0,3.428220485737855e-201
257,7Networks_RH_SomMot_27,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,579.2551555856551,1.3697013934004788e-112,2000.0,1.9803962821777623e-112
258,7Networks_RH_SomMot_28,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,657.1258756253153,1.5998476266624997e-125,2000.0,2.6801875369179886e-125
259,7Networks_RH_SomMot_29,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,1466.2942958264673,5.1646991086208186e-241,2000.0,8.085425501082247e-240
260,7Networks_RH_SomMot_30,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,629.1169482414508,6.474174921529207e-121,2000.0,1.0313247067979859e-120
261,7Networks_RH_SomMot_31,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,683.6980094890152,7.55645007329868e-130,2000.0,1.3400891926865629e-129
262,7Networks_RH_SomMot_32,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,606.8040805228638,3.2878328204006754e-117,2000.0,4.9922277607421625e-117
263,7Networks_RH_SomMot_33,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,1151.3158970389975,1.2177649483443355e-199,2000.0,6.428666122654981e-199
264,7Networks_RH_SomMot_34,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,794.8892537061338,1.7103182444136737e-147,2000.0,3.806296485116705e-147
265,7Networks_RH_SomMot_35,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,526.4031256237454,1.3822355667087903e-103,2000.0,1.873238648614301e-103
266,7Networks_RH_SomMot_36,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,453.17096161227545,8.637423241192164e-91,2000.0,1.0892750420836785e-90
267,7Networks_RH_SomMot_37,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,125.43206913352459,2.7981270954171273e-28,2000.0,2.9270730445146906e-28
268,7Networks_RH_SomMot_38,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,950.6921123074188,4.582711073985424e-171,2000.0,1.5526498713353598e-170
269,7Networks_RH_SomMot_39,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,760.1056376011486,4.741279697146738e-142,2000.0,9.609557957609907e-142
270,7Networks_RH_SomMot_40,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,275.01124314708665,5.781578374941111e-58,2000.0,6.386463703706239e-58
271,7Networks_RH_DorsAttn_Post_1,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,848.4256635637865,9.71857531757699e-156,2000.0,2.4649347453519294e-155
272,7Networks_RH_DorsAttn_Post_2,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,816.6107887819564,7.389580956580046e-151,2000.0,1.7382744840867054e-150
273,7Networks_RH_DorsAttn_Post_3,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,879.1879395086548,2.0888914914179633e-160,2000.0,5.747616588507608e-160
274,7Networks_RH_DorsAttn_Post_4,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,332.6814165407232,7.201289851273484e-69,2000.0,8.256024223429701e-69
275,7Networks_RH_DorsAttn_Post_5,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,371.01815020719675,5.755432372389277e-76,2000.0,6.769342738509668e-76
276,7Networks_RH_DorsAttn_Post_6,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,1053.9936868574687,5.152269237807891e-186,2000.0,2.1459910403346628e-185
277,7Networks_RH_DorsAttn_Post_7,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,58.52225847562654,3.105745094497875e-14,2000.0,3.211863947385046e-14
278,7Networks_RH_DorsAttn_Post_8,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,1023.5845833971713,1.1460542391427045e-181,2000.0,4.6456127193820346e-181
279,7Networks_RH_DorsAttn_Post_9,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,869.8936340305606,5.30729545849907e-159,2000.0,1.4008791500921964e-158
280,7Networks_RH_DorsAttn_Post_10,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,289.80042855416156,8.68506971925259e-61,2000.0,9.7358559321992e-61
281,7Networks_RH_DorsAttn_Post_11,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,530.5429760976822,2.68209305481582e-104,2000.0,3.678762075185445e-104
282,7Networks_RH_DorsAttn_Post_12,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,376.1620018597536,6.5569806087810796e-77,2000.0,7.752263532256797e-77
283,7Networks_RH_DorsAttn_Post_13,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,712.8315926558429,1.5306306067158972e-134,2000.0,2.813385811534483e-134
284,7Networks_RH_DorsAttn_Post_14,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,642.2613228210604,4.395176220091002e-123,2000.0,7.126464299718982e-123
285,7Networks_RH_DorsAttn_Post_15,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,683.809165212715,7.249585788569091e-130,2000.0,1.2907105678472028e-129
286,7Networks_RH_DorsAttn_Post_16,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,504.96002642768815,7.047812268785523e-100,2000.0,9.32859116626422e-100
287,7Networks_RH_DorsAttn_Post_17,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,230.3225510446771,2.5696508025102962e-49,2000.0,2.751465717782251e-49
288,7Networks_RH_DorsAttn_Post_18,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,111.41015557814244,2.2133612017284375e-25,2000.0,2.310036748470599e-25
289,7Networks_RH_DorsAttn_Post_19,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,381.96565079453455,5.686139224450626e-78,2000.0,6.793440020791011e-78
290,7Networks_RH_DorsAttn_FEF_1,7networks_rh_dorsattn_fef,7Networks_RH_DorsAttn_FEF,dorsal attention,frontal eye fields,R,637.1112352215536,3.098861408092658e-122,2000.0,4.98894708962435e-122
291,7Networks_RH_DorsAttn_FEF_2,7networks_rh_dorsattn_fef,7Networks_RH_DorsAttn_FEF,dorsal attention,frontal eye fields,R,872.8677497957976,1.8827788263919866e-159,2000.0,5.087985637987869e-159
