index,name,base_name,Label Name,network,component,hemisphere,f,pvalue,n,p_corrected
144,7Networks_LH_Cont_pCun_1,7networks_lh_cont_pcun,7Networks_LH_Cont_pCun,control,precuneus,L,125.52908711393783,2.677294519937126e-28,1998.0,3.3210156066979647e-28
145,7Networks_LH_Cont_pCun_2,7networks_lh_cont_pcun,7Networks_LH_Cont_pCun,control,precuneus,L,161.39986720617102,1.290915778375492e-35,1998.0,1.9090415745357437e-35
146,7Networks_LH_Cont_Cing_1,7networks_lh_cont_cing,7Networks_LH_Cont_Cing,control,cingulate,L,164.17510235483266,3.5511546797470036e-36,1998.0,5.338490809950794e-36
147,7Networks_LH_Cont_Cing_2,7networks_lh_cont_cing,7Networks_LH_Cont_Cing,control,cingulate,L,124.80705288614274,3.7703586228749866e-28,1998.0,4.664149359087858e-28
148,7Networks_LH_Cont_PFCmp_1,7networks_lh_cont_pfcmp,7Networks_LH_Cont_PFCmp,control,medial posterior prefrontal cortex,L,485.3093662262462,1.921052503780273e-96,1998.0,4.845321315090244e-95
149,7Networks_LH_Default_Temp_1,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,247.1372179324685,1.3739977206860113e-52,1998.0,3.371864676710536e-52
150,7Networks_LH_Default_Temp_2,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,263.4070936706139,9.858371639873425e-56,1998.0,2.8507647926767738e-55
151,7Networks_LH_Default_Temp_3,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,249.56828704237603,4.641735311631198e-53,1998.0,1.1642805698787645e-52
152,7Networks_LH_Default_Temp_4,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,426.4075579924659,5.214190164755173e-86,1998.0,6.229585091575917e-85
153,7Networks_LH_Default_Temp_5,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,246.95339906037358,1.4915714915747114e-52,1998.0,3.621248434090476e-52
154,7Networks_LH_Default_Temp_6,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,441.3590569072345,1.1081488055790878e-88,1998.0,1.5721861179153306e-87
155,7Networks_LH_Default_Temp_7,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,226.75357927043163,1.2903641080791714e-48,1998.0,2.750353544919924e-48
156,7Networks_LH_Default_Temp_8,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,158.78667846799664,4.3592320232123183e-35,1998.0,6.30283865776558e-35
157,7Networks_LH_Default_Temp_9,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,241.821699997966,1.4802704952919912e-51,1998.0,3.46413816939466e-51
158,7Networks_LH_Default_Temp_10,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,201.6422198051589,1.1415041147706273e-43,1998.0,1.993241800407172e-43
159,7Networks_LH_Default_Par_1,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,250.92340999512464,2.5362691694086336e-53,1998.0,6.432772083304579e-53
160,7Networks_LH_Default_Par_2,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,228.65628576319938,5.473660040846507e-49,1998.0,1.1947315666078433e-48
161,7Networks_LH_Default_Par_3,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,158.96238886036912,4.016531327098484e-35,1998.0,5.825895279561378e-35
162,7Networks_LH_Default_Par_4,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,259.88995236772354,4.693643414254575e-55,1998.0,1.299337871994864e-54
163,7Networks_LH_Default_Par_5,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,318.2143074475502,3.7265154535686974e-66,1998.0,1.6112743008763702e-65
164,7Networks_LH_Default_Par_6,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,253.40155998806756,8.406315564898009e-54,1998.0,2.193371992220515e-53
165,7Networks_LH_Default_Par_7,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,217.43363046109383,8.705907393749763e-47,1998.0,1.7036560158458589e-46
166,7Networks_LH_Default_PFC_1,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,515.4387604217922,1.1040574357692229e-101,1998.0,4.177017298660226e-100
167,7Networks_LH_Default_PFC_2,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,352.9550181667777,1.2442908984108174e-72,1998.0,7.336468414006637e-72
168,7Networks_LH_Default_PFC_3,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,256.8089511754228,1.8453330019624278e-54,1998.0,4.899305163104925e-54
169,7Networks_LH_Default_PFC_4,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,501.0887427547847,3.3961500843106453e-99,1998.0,1.0279014255180219e-97
170,7Networks_LH_Default_PFC_5,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,322.74477470396243,5.261619035224159e-67,1998.0,2.3651238039522456e-66
171,7Networks_LH_Default_PFC_6,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,391.83691109800054,9.148249356709601e-80,1998.0,7.83642492065313e-79
172,7Networks_LH_Default_PFC_7,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,351.0573030943411,2.793592012036402e-72,1998.0,1.6260138121340083e-71
173,7Networks_LH_Default_PFC_8,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,385.2616386525312,1.4432780295769782e-78,1998.0,1.1913604098689966e-77
174,7Networks_LH_Default_PFC_9,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,471.08228255514643,6.032908026466114e-94,1998.0,1.2449728381889164e-92
175,7Networks_LH_Default_PFC_10,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,382.95210428580873,3.8101705837595517e-78,1998.0,2.9318939746217564e-77
176,7Networks_LH_Default_PFC_11,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,274.2696150375242,8.083532075979359e-58,1998.0,2.5663801136326075e-57
177,7Networks_LH_Default_PFC_12,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,638.8567243125007,1.6553599839106762e-122,1998.0,3.757667163477235e-120
178,7Networks_LH_Default_PFC_13,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,696.3863117708564,7.009099040400004e-132,1998.0,3.182130964341602e-129
179,7Networks_LH_Default_PFC_14,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,344.210155343404,5.1986221266407775e-71,1998.0,2.8435836692709794e-70
180,7Networks_LH_Default_PFC_15,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,370.65736612188766,6.797042586698639e-76,1998.0,4.675541415698761e-75
181,7Networks_LH_Default_PFC_16,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,394.0733660222494,3.5860865431533786e-80,1998.0,3.3226189603910894e-79
182,7Networks_LH_Default_PFC_17,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,181.10385982721778,1.4055785366866162e-39,1998.0,2.2469459706187458e-39
183,7Networks_LH_Default_PFC_18,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,209.9648218922192,2.578955781092418e-45,1998.0,4.759536278926658e-45
184,7Networks_LH_Default_PFC_19,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,186.82241559249184,1.0112618331499483e-40,1998.0,1.6755944242703523e-40
185,7Networks_LH_Default_PFC_20,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,230.0222096692254,2.958813145602423e-49,1998.0,6.489377623688406e-49
186,7Networks_LH_Default_PFC_21,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,262.1074272421951,1.7543087828803506e-55,1998.0,5.007756189640938e-55
187,7Networks_LH_Default_PFC_22,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,287.86679646962136,2.0447418940403958e-60,1998.0,6.927707611151788e-60
188,7Networks_LH_Default_PFC_23,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,207.09692863524418,9.504159444906234e-45,1998.0,1.7259553551949723e-44
189,7Networks_LH_Default_PFC_24,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,274.75585743494224,6.523138794947858e-58,1998.0,2.0855669104974138e-57
190,7Networks_LH_Default_pCunPCC_1,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,202.21508794224573,8.789543460398621e-44,1998.0,1.5466871050468893e-43
191,7Networks_LH_Default_pCunPCC_2,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,135.2968065177424,2.64138735411334e-30,1998.0,3.426256739335589e-30
192,7Networks_LH_Default_pCunPCC_3,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,253.81303704179862,6.998848797936616e-54,1998.0,1.8366921122908806e-53
193,7Networks_LH_Default_pCunPCC_4,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,65.97133890859206,7.930772877793304e-16,1998.0,8.613805948608037e-16
194,7Networks_LH_Default_pCunPCC_5,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,122.16165531762654,1.3232214655470982e-27,1998.0,1.6236285009686016e-27
195,7Networks_LH_Default_pCunPCC_6,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,240.15004910247146,3.129878590732591e-51,1998.0,7.249820817309164e-51
196,7Networks_LH_Default_pCunPCC_7,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,241.65945898378916,1.5918083810064206e-51,1998.0,3.706056435779051e-51
197,7Networks_LH_Default_pCunPCC_8,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,433.31924616886084,3.0174962637537204e-87,1998.0,3.9141237249833976e-86
198,7Networks_LH_Default_pCunPCC_9,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,383.19009217837527,3.4473203557729927e-78,1998.0,2.6984197267602393e-77
199,7Networks_LH_Default_pCunPCC_10,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,160.19114860807946,2.2660661922697536e-35,1998.0,3.3294305867005444e-35
200,7Networks_LH_Default_pCunPCC_11,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,243.66161527593243,6.4970117009969214e-52,1998.0,1.536272558464897e-51
201,7Networks_RH_Vis_1,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,206.84698555169535,1.0649261167430601e-44,1998.0,1.9185573690529736e-44
202,7Networks_RH_Vis_2,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,101.80753872266368,2.204354326468061e-23,1998.0,2.5859867292416012e-23
203,7Networks_RH_Vis_3,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,202.3369546543782,8.314248752075437e-44,1998.0,1.4687427756584625e-43
204,7Networks_RH_Vis_4,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,186.48419625400078,1.1813438035069113e-40,1998.0,1.943224952145427e-40
205,7Networks_RH_Vis_5,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,265.4929943776547,3.9119680352073826e-56,1998.0,1.1458280567639688e-55
206,7Networks_RH_Vis_6,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,310.1827762460313,1.2097297197524333e-64,1998.0,4.903725828282185e-64
207,7Networks_RH_Vis_7,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,250.96946492711598,2.48472003394572e-53,1998.0,6.337431996693016e-53
208,7Networks_RH_Vis_8,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,105.95349092356675,3.0164695743362687e-24,1998.0,3.5756584510409036e-24
209,7Networks_RH_Vis_9,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,201.68736622038145,1.1182291188100363e-43,1998.0,1.960139073126473e-43
210,7Networks_RH_Vis_10,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,141.8067959580257,1.232106829678471e-31,1998.0,1.6549600611657568e-31
211,7Networks_RH_Vis_11,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,132.11713804814923,1.1848539394833166e-29,1998.0,1.5238631402986563e-29
212,7Networks_RH_Vis_12,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,165.15971780869504,2.2474423777983388e-36,1998.0,3.3898300316293876e-36
213,7Networks_RH_Vis_13,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,71.55211695825683,5.1439189002853304e-17,1998.0,5.709875747504988e-17
214,7Networks_RH_Vis_14,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,147.33020851691785,9.219514906187339e-33,1998.0,1.2683817476997128e-32
215,7Networks_RH_Vis_15,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,114.79817968550009,4.3998519571037415e-26,1998.0,5.312587203524199e-26
216,7Networks_RH_Vis_16,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,317.79016141731034,4.4769780111838036e-66,1998.0,1.899577586053689e-65
217,7Networks_RH_Vis_17,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,152.48279911216443,8.264646363895572e-34,1998.0,1.1616561762255697e-33
218,7Networks_RH_Vis_18,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,192.77359027004536,6.587925475531276e-42,1998.0,1.0996022668717645e-41
219,7Networks_RH_Vis_19,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,145.25277401547888,2.442393223305713e-32,1998.0,3.3398991668096197e-32
220,7Networks_RH_Vis_20,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,55.440283602659086,1.4257470854071394e-13,1998.0,1.5230333571172738e-13
221,7Networks_RH_Vis_21,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,78.51819947453323,1.7161195978124338e-18,1998.0,1.9142955710241893e-18
222,7Networks_RH_Vis_22,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,190.165291449432,2.1786196597047897e-41,1998.0,3.623052474380859e-41
223,7Networks_RH_Vis_23,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,147.8170818540584,7.3385877171651e-33,1998.0,1.0157679340222425e-32
224,7Networks_RH_Vis_24,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,208.95329912199637,4.084630531916619e-45,1998.0,7.44747896180781e-45
225,7Networks_RH_Vis_25,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,131.4482701114245,1.6252544999965769e-29,1998.0,2.078494487319566e-29
226,7Networks_RH_Vis_26,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,172.32241943977795,8.114932831559506e-38,1998.0,1.2488744086535644e-37
227,7Networks_RH_Vis_27,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,151.04211825040454,1.6211655829078822e-33,1998.0,2.2646436142774723e-33
228,7Networks_RH_Vis_28,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,147.52845693559152,8.40145829706105e-33,1998.0,1.15935017229961e-32
229,7Networks_RH_Vis_29,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,76.90855244240988,3.7599909477273414e-18,1998.0,4.183911495755424e-18
230,7Networks_RH_Vis_30,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,149.91028142252117,2.7533060208746407e-33,1998.0,3.8343586916475055e-33
231,7Networks_RH_SomMot_1,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,426.1693289470449,5.753149430327991e-86,1998.0,6.69725600351002e-85
232,7Networks_RH_SomMot_2,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,251.08648244376758,2.358411261016422e-53,1998.0,6.049258262720089e-53
233,7Networks_RH_SomMot_3,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,283.25525846418543,1.547467501901488e-59,1998.0,5.165810631347614e-59
234,7Networks_RH_SomMot_4,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,328.01251014021864,5.428930492390378e-68,1998.0,2.5944573089949807e-67
235,7Networks_RH_SomMot_5,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,307.3362138200623,4.1653639708137125e-64,1998.0,1.6302372782322634e-63
236,7Networks_RH_SomMot_6,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,233.44563644301692,6.342802212559194e-50,1998.0,1.4115844139715069e-49
237,7Networks_RH_SomMot_7,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,245.78589226821103,2.5130051833010765e-52,1998.0,6.0047597537825724e-52
238,7Networks_RH_SomMot_8,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,192.8323260666671,6.412970096189505e-42,1998.0,1.0743499718339615e-41
239,7Networks_RH_SomMot_9,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,253.28796062119383,8.842565788600809e-54,1998.0,2.287323693889542e-53
240,7Networks_RH_SomMot_10,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,224.2113158736835,4.063053729500855e-48,1998.0,8.271867234051068e-48
241,7Networks_RH_SomMot_11,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,224.09477673363094,4.2825450074500533e-48,1998.0,8.679801041885376e-48
242,7Networks_RH_SomMot_12,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,179.187300218457,3.401270149280764e-39,1998.0,5.380406438235076e-39
243,7Networks_RH_SomMot_13,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,164.0507159413955,3.762494723677329e-36,1998.0,5.6375333483482094e-36
244,7Networks_RH_SomMot_14,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,140.616945097646,2.1558444808512407e-31,1998.0,2.8618520301358577e-31
245,7Networks_RH_SomMot_15,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,70.0556495605655,1.0700793873149001e-16,1998.0,1.1820341650631743e-16
246,7Networks_RH_SomMot_16,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,196.2077911745455,1.3672209885746982e-42,1998.0,2.333527551928244e-42
247,7Networks_RH_SomMot_17,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,145.58538577576536,2.089502155486523e-32,1998.0,2.865963681543449e-32
248,7Networks_RH_SomMot_18,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,330.2365740957056,2.0841797497810166e-68,1998.0,1.0234167315737476e-67
249,7Networks_RH_SomMot_19,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,142.885510487882,7.421683569531731e-32,1998.0,1.0028108156450612e-31
250,7Networks_RH_SomMot_20,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,249.04559417765012,5.860962762780673e-53,1998.0,1.4620203814848491e-52
251,7Networks_RH_SomMot_21,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,211.69010801599202,1.1777025578725168e-45,1998.0,2.2185766027971893e-45
252,7Networks_RH_SomMot_22,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,377.9449002423794,3.1362933874844816e-77,1998.0,2.2965761256741203e-76
253,7Networks_RH_SomMot_23,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,97.76882057627323,1.5370370810506298e-22,1998.0,1.7756102666589973e-22
254,7Networks_RH_SomMot_24,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,370.61467104970575,6.920841478335377e-76,1998.0,4.689644822633225e-75
255,7Networks_RH_SomMot_25,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,396.5850936934166,1.2540178597246526e-80,1998.0,1.2113278900318986e-79
256,7Networks_RH_SomMot_26,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,342.439820378787,1.108646926617473e-70,1998.0,5.921478878639208e-70
257,7Networks_RH_SomMot_27,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,170.88108942974122,1.5816994811252092e-37,1998.0,2.425985014969071e-37
258,7Networks_RH_SomMot_28,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,165.72733336022765,1.7266184055581193e-36,1998.0,2.6129491870779535e-36
259,7Networks_RH_SomMot_29,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,365.23716916733395,6.739582566637117e-75,1998.0,4.3808011836083436e-74
260,7Networks_RH_SomMot_30,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,179.1169840689124,3.513408179264197e-39,1998.0,5.538497615923421e-39
261,7Networks_RH_SomMot_31,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,228.03883692122233,7.229369326826504e-49,1998.0,1.5703988872627907e-48
262,7Networks_RH_SomMot_32,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,139.9439800209065,2.958720630486191e-31,1998.0,3.9048231576765423e-31
263,7Networks_RH_SomMot_33,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,371.8264048601979,4.147035640697288e-76,1998.0,2.8965448936562596e-75
264,7Networks_RH_SomMot_34,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,268.50568395736894,1.0311187076450093e-56,1998.0,3.163026305884015e-56
265,7Networks_RH_SomMot_35,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,117.41757409858029,1.2629693707383436e-26,1998.0,1.533123246832107e-26
266,7Networks_RH_SomMot_36,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,126.87534779572738,1.414545927946744e-28,1998.0,1.7691566151179662e-28
267,7Networks_RH_SomMot_37,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,39.42461413445979,4.1730855699139933e-10,1998.0,4.385603816529984e-10
268,7Networks_RH_SomMot_38,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,243.38525694197938,7.352083258858726e-52,1998.0,1.7294537821356798e-51
269,7Networks_RH_SomMot_39,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,225.61647316606124,2.1550007414880072e-48,1998.0,4.4471378937979784e-48
270,7Networks_RH_SomMot_40,7networks_rh_sommot,7Networks_RH_SomMot,somatomotor,somatomotor,R,97.1766842301853,2.0441113652288768e-22,1998.0,2.355397359933782e-22
271,7Networks_RH_DorsAttn_Post_1,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,279.1509197250578,9.407406474038307e-59,1998.0,3.1174909045353222e-58
272,7Networks_RH_DorsAttn_Post_2,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,223.01297156530393,6.980186272921352e-48,1998.0,1.403593979221345e-47
273,7Networks_RH_DorsAttn_Post_3,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,259.92695131452234,4.617163156955341e-55,1998.0,1.2860074069065795e-54
274,7Networks_RH_DorsAttn_Post_4,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,172.69153977844732,6.840553332304557e-38,1998.0,1.0563303445123363e-37
275,7Networks_RH_DorsAttn_Post_5,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,67.27875879737331,4.1743392990697214e-16,1998.0,4.55564913888859e-16
276,7Networks_RH_DorsAttn_Post_6,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,326.4200382785791,1.0781269806594329e-67,1998.0,4.9945882573406377e-67
277,7Networks_RH_DorsAttn_Post_7,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,25.40638828518376,5.06326283569641e-07,1998.0,5.272296622491215e-07
278,7Networks_RH_DorsAttn_Post_8,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,360.6583823902648,4.7000075837423836e-74,1998.0,2.9230184150945785e-73
279,7Networks_RH_DorsAttn_Post_9,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,226.5798197470936,1.3955339659982145e-48,1998.0,2.946848467735765e-48
280,7Networks_RH_DorsAttn_Post_10,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,96.98565621699413,2.2410885323865896e-22,1998.0,2.5758334017810424e-22
281,7Networks_RH_DorsAttn_Post_11,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,153.35153135867242,5.506652385905954e-34,1998.0,7.764037836028893e-34
282,7Networks_RH_DorsAttn_Post_12,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,104.97355456755365,4.824807623165601e-24,1998.0,5.704329846138497e-24
283,7Networks_RH_DorsAttn_Post_13,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,227.84221022940116,7.89921127724471e-49,1998.0,1.7077342475567137e-48
284,7Networks_RH_DorsAttn_Post_14,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,186.69560657725256,1.0719510045911554e-40,1998.0,1.769693658488671e-40
285,7Networks_RH_DorsAttn_Post_15,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,203.7193491900133,4.4264155126988295e-44,1998.0,7.880755461824583e-44
286,7Networks_RH_DorsAttn_Post_16,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,121.43058801336933,1.8726265756980233e-27,1998.0,2.2915699875118668e-27
287,7Networks_RH_DorsAttn_Post_17,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,126.76200230015485,1.4925795213602982e-28,1998.0,1.8616239085098224e-28
288,7Networks_RH_DorsAttn_Post_18,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,67.41854188346093,3.897646581579158e-16,1998.0,4.2639314410528623e-16
289,7Networks_RH_DorsAttn_Post_19,7networks_rh_dorsattn_post,7Networks_RH_DorsAttn_Post,dorsal attention,posterior,R,100.19305220287997,4.788499579912242e-23,1998.0,5.603038168247829e-23
290,7Networks_RH_DorsAttn_FEF_1,7networks_rh_dorsattn_fef,7Networks_RH_DorsAttn_FEF,dorsal attention,frontal eye fields,R,176.63738001197802,1.10361003146935e-38,1998.0,1.7336988037615396e-38
291,7Networks_RH_DorsAttn_FEF_2,7networks_rh_dorsattn_fef,7Networks_RH_DorsAttn_FEF,dorsal attention,frontal eye fields,R,260.43421129001314,3.686103169209019e-55,1998.0,1.0330190363091942e-54
292,7Networks_RH_DorsAttn_FEF_3,7networks_rh_dorsattn_fef,7Networks_RH_DorsAttn_FEF,dorsal attention,frontal eye fields,R,65.75244900619657,8.830906714717164e-16,1998.0,9.56857195341669e-16
