index,name,base_name,Label Name,network,component,hemisphere,degree,strength,clustering,betweenness,global_efficiency,group,median_age,mean_age,sd_age,n_participants
111,7Networks_LH_SalVentAttn_Med_5,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L,199.0,34.36052866966252,0.03943791384787065,191854.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
112,7Networks_LH_SalVentAttn_Med_6,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L,259.0,67.2497035192555,0.07333912208252767,163130.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
113,7Networks_LH_SalVentAttn_Med_7,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L,137.0,22.29369008727637,0.016610254832338037,105421.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
114,7Networks_LH_Limbic_OFC_1,7networks_lh_limbic_ofc,7Networks_LH_Limbic_OFC,limbic,orbital frontal cortex,L,235.0,55.98757077537242,0.05435530856420638,79957.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
115,7Networks_LH_Limbic_OFC_2,7networks_lh_limbic_ofc,7Networks_LH_Limbic_OFC,limbic,orbital frontal cortex,L,280.0,80.7247807496218,0.08091835345063952,52877.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
116,7Networks_LH_Limbic_OFC_3,7networks_lh_limbic_ofc,7Networks_LH_Limbic_OFC,limbic,orbital frontal cortex,L,326.0,92.08453296071615,0.1000861771551193,893.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
117,7Networks_LH_Limbic_OFC_4,7networks_lh_limbic_ofc,7Networks_LH_Limbic_OFC,limbic,orbital frontal cortex,L,331.0,94.25095059835802,0.09816742307630157,18923.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
118,7Networks_LH_Limbic_OFC_5,7networks_lh_limbic_ofc,7Networks_LH_Limbic_OFC,limbic,orbital frontal cortex,L,282.0,80.52729657934648,0.08558544551228515,18148.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
119,7Networks_LH_Limbic_TempPole_1,7networks_lh_limbic_temppole,7Networks_LH_Limbic_TempPole,limbic,temporal pole,L,156.0,27.8937609593488,0.02916967829326343,168697.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
120,7Networks_LH_Limbic_TempPole_2,7networks_lh_limbic_temppole,7Networks_LH_Limbic_TempPole,limbic,temporal pole,L,117.0,7.005030873741126,0.022852022969034193,188410.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
121,7Networks_LH_Limbic_TempPole_3,7networks_lh_limbic_temppole,7Networks_LH_Limbic_TempPole,limbic,temporal pole,L,171.0,32.73690502369009,0.029693797774841987,157705.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
122,7Networks_LH_Limbic_TempPole_4,7networks_lh_limbic_temppole,7Networks_LH_Limbic_TempPole,limbic,temporal pole,L,191.0,35.218708646389864,0.027669844060508222,166094.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
123,7Networks_LH_Limbic_TempPole_5,7networks_lh_limbic_temppole,7Networks_LH_Limbic_TempPole,limbic,temporal pole,L,211.0,42.9629581936106,0.03951552653073425,86553.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
124,7Networks_LH_Limbic_TempPole_6,7networks_lh_limbic_temppole,7Networks_LH_Limbic_TempPole,limbic,temporal pole,L,193.0,40.907836419934426,0.032732541559978706,64560.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
125,7Networks_LH_Limbic_TempPole_7,7networks_lh_limbic_temppole,7Networks_LH_Limbic_TempPole,limbic,temporal pole,L,303.0,82.65596456334029,0.08431449877937226,3426.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
126,7Networks_LH_Limbic_TempPole_8,7networks_lh_limbic_temppole,7Networks_LH_Limbic_TempPole,limbic,temporal pole,L,240.0,52.65905407793661,0.04707408313694639,127348.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
127,7Networks_LH_Cont_Par_1,7networks_lh_cont_par,7Networks_LH_Cont_Par,control,parietal ,L,249.0,57.95489062206623,0.05967630945011782,174507.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
128,7Networks_LH_Cont_Par_2,7networks_lh_cont_par,7Networks_LH_Cont_Par,control,parietal ,L,237.0,54.38138786637148,0.04908410652816401,192636.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
129,7Networks_LH_Cont_Par_3,7networks_lh_cont_par,7Networks_LH_Cont_Par,control,parietal ,L,260.0,64.3289453540615,0.06373305389251915,112249.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
130,7Networks_LH_Cont_Par_4,7networks_lh_cont_par,7Networks_LH_Cont_Par,control,parietal ,L,240.0,56.76217427563681,0.05777727997953817,167650.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
131,7Networks_LH_Cont_Par_5,7networks_lh_cont_par,7Networks_LH_Cont_Par,control,parietal ,L,304.0,79.96703380223508,0.08073884259537029,33517.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
132,7Networks_LH_Cont_Par_6,7networks_lh_cont_par,7Networks_LH_Cont_Par,control,parietal ,L,251.0,56.72822844156243,0.0577800109135352,57769.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
133,7Networks_LH_Cont_Temp_1,7networks_lh_cont_temp,7Networks_LH_Cont_Temp,control,temporal,L,188.0,35.04808094993611,0.031985227135389274,191426.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
134,7Networks_LH_Cont_OFC_1,7networks_lh_cont_ofc,7Networks_LH_Cont_OFC,control,orbital frontal cortex,L,273.0,65.21110161132705,0.06991947405640982,24661.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
135,7Networks_LH_Cont_PFCl_1,7networks_lh_cont_pfcl,7Networks_LH_Cont_PFCl,control,lateral prefrontal cortex,L,260.0,66.24966809204722,0.07623204341908457,191339.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
136,7Networks_LH_Cont_PFCl_2,7networks_lh_cont_pfcl,7Networks_LH_Cont_PFCl,control,lateral prefrontal cortex,L,233.0,60.09474832691445,0.05993917736723795,76425.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
137,7Networks_LH_Cont_PFCl_3,7networks_lh_cont_pfcl,7Networks_LH_Cont_PFCl,control,lateral prefrontal cortex,L,284.0,70.8409677151361,0.07830820367453542,98409.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
138,7Networks_LH_Cont_PFCl_4,7networks_lh_cont_pfcl,7Networks_LH_Cont_PFCl,control,lateral prefrontal cortex,L,259.0,67.7855052481802,0.07027828285849141,106758.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
139,7Networks_LH_Cont_PFCl_5,7networks_lh_cont_pfcl,7Networks_LH_Cont_PFCl,control,lateral prefrontal cortex,L,213.0,44.97223251489965,0.04483032631656646,191658.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
140,7Networks_LH_Cont_PFCl_6,7networks_lh_cont_pfcl,7Networks_LH_Cont_PFCl,control,lateral prefrontal cortex,L,142.0,14.98783434995466,0.01996527819926485,191038.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
141,7Networks_LH_Cont_PFCl_7,7networks_lh_cont_pfcl,7Networks_LH_Cont_PFCl,control,lateral prefrontal cortex,L,200.0,39.56063705524784,0.03536790161592793,126502.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
142,7Networks_LH_Cont_PFCl_8,7networks_lh_cont_pfcl,7Networks_LH_Cont_PFCl,control,lateral prefrontal cortex,L,177.0,20.552436495941176,0.027623667629969255,140812.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
143,7Networks_LH_Cont_PFCv_1,7networks_lh_cont_pfcv,7Networks_LH_Cont_PFCv,control,ventral prefrontal cortex,L,227.0,53.84693605685693,0.05134914136910165,108860.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
144,7Networks_LH_Cont_pCun_1,7networks_lh_cont_pcun,7Networks_LH_Cont_pCun,control,precuneus,L,281.0,70.04233913632493,0.07506590780698859,29169.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
145,7Networks_LH_Cont_pCun_2,7networks_lh_cont_pcun,7Networks_LH_Cont_pCun,control,precuneus,L,194.0,35.73489141521937,0.03796303394191578,121059.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
146,7Networks_LH_Cont_Cing_1,7networks_lh_cont_cing,7Networks_LH_Cont_Cing,control,cingulate,L,227.0,50.123990684191746,0.0430573859390574,147160.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
147,7Networks_LH_Cont_Cing_2,7networks_lh_cont_cing,7Networks_LH_Cont_Cing,control,cingulate,L,207.0,48.93493834169733,0.04017477893962055,93087.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
148,7Networks_LH_Cont_PFCmp_1,7networks_lh_cont_pfcmp,7Networks_LH_Cont_PFCmp,control,medial posterior prefrontal cortex,L,282.0,72.41968402711552,0.07465160564686159,78427.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
149,7Networks_LH_Default_Temp_1,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,186.0,37.95426658077248,0.03234252392505091,160916.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
150,7Networks_LH_Default_Temp_2,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,175.0,26.90249472900966,0.02519400825022055,159851.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
151,7Networks_LH_Default_Temp_3,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,113.0,12.190974804163535,0.015083898518488553,186047.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
152,7Networks_LH_Default_Temp_4,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,187.0,33.92771178743061,0.029969073897710176,123324.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
153,7Networks_LH_Default_Temp_5,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,271.0,71.91424834258355,0.0731622032186408,21543.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
154,7Networks_LH_Default_Temp_6,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,250.0,59.472545768904986,0.05626690338002512,181747.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
155,7Networks_LH_Default_Temp_7,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,174.0,33.05382060300738,0.028771843793903098,99527.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
156,7Networks_LH_Default_Temp_8,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,254.0,62.091446226377805,0.05808512204112658,47128.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
157,7Networks_LH_Default_Temp_9,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,253.0,67.63615336862878,0.06472083025689891,48164.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
158,7Networks_LH_Default_Temp_10,7networks_lh_default_temp,7Networks_LH_Default_Temp,default,temporal,L,174.0,26.465913796602937,0.027549883515141937,167417.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
159,7Networks_LH_Default_Par_1,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,175.0,29.207482234980684,0.02802925091292289,142377.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
160,7Networks_LH_Default_Par_2,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,193.0,35.633262027133526,0.037820678387485734,166434.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
161,7Networks_LH_Default_Par_3,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,210.0,48.24355047269711,0.04171577028658536,153717.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
162,7Networks_LH_Default_Par_4,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,280.0,70.4908693721952,0.07344338430059993,8500.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
163,7Networks_LH_Default_Par_5,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,279.0,67.35795501927973,0.06868533499574889,101432.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
164,7Networks_LH_Default_Par_6,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,251.0,61.48561817797818,0.05511279540028341,62293.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
165,7Networks_LH_Default_Par_7,7networks_lh_default_par,7Networks_LH_Default_Par,default,parietal,L,203.0,41.01092517630511,0.04114472268406861,153364.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
166,7Networks_LH_Default_PFC_1,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,263.0,69.89257457776664,0.06892782103777623,51959.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
167,7Networks_LH_Default_PFC_2,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,285.0,71.21265042439147,0.06888628706088526,28692.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
168,7Networks_LH_Default_PFC_3,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,284.0,73.884729016655,0.08076188887884209,11536.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
169,7Networks_LH_Default_PFC_4,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,277.0,78.38033763097481,0.07899408620542991,11361.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
170,7Networks_LH_Default_PFC_5,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,225.0,54.420546267233,0.0498669835317113,123536.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
171,7Networks_LH_Default_PFC_6,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,225.0,54.12076143663886,0.058506885144818714,134459.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
172,7Networks_LH_Default_PFC_7,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,205.0,42.903581612700314,0.042747277419327386,98451.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
173,7Networks_LH_Default_PFC_8,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,235.0,54.216284717523116,0.0558116149897059,94939.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
174,7Networks_LH_Default_PFC_9,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,290.0,78.78875799802236,0.08347146759783859,37193.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
175,7Networks_LH_Default_PFC_10,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,165.0,24.344282074851268,0.025718307629465094,113674.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
176,7Networks_LH_Default_PFC_11,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,178.0,31.054135961741835,0.038168453432988504,188317.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
177,7Networks_LH_Default_PFC_12,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,281.0,80.2788823809228,0.0802569461240527,24092.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
178,7Networks_LH_Default_PFC_13,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,260.0,70.0210129340139,0.0725817760354729,65778.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
179,7Networks_LH_Default_PFC_14,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,219.0,46.208563092866676,0.039729844921913476,137901.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
180,7Networks_LH_Default_PFC_15,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,291.0,86.16224730148855,0.08752218506658675,16226.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
181,7Networks_LH_Default_PFC_16,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,298.0,81.48169572364168,0.08074698660514307,6249.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
182,7Networks_LH_Default_PFC_17,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,159.0,25.707338619810088,0.027815186303655495,184441.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
183,7Networks_LH_Default_PFC_18,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,277.0,75.03585120285942,0.07526585776613287,54634.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
184,7Networks_LH_Default_PFC_19,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,317.0,96.04006131312339,0.0965285358098748,0.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
185,7Networks_LH_Default_PFC_20,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,197.0,40.53447717044166,0.03723657234939997,83617.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
186,7Networks_LH_Default_PFC_21,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,223.0,43.33153827530519,0.04629372431478951,156098.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
187,7Networks_LH_Default_PFC_22,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,236.0,58.24321124031568,0.05446385428249181,87581.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
188,7Networks_LH_Default_PFC_23,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,271.0,73.78121842210167,0.07033554639712054,42811.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
189,7Networks_LH_Default_PFC_24,7networks_lh_default_pfc,7Networks_LH_Default_PFC,default,prefrontal cortex,L,162.0,22.64054149717382,0.024858508772213888,151305.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
190,7Networks_LH_Default_pCunPCC_1,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,286.0,71.14040060490068,0.06540169309709201,18447.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
191,7Networks_LH_Default_pCunPCC_2,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,136.0,18.161931932591333,0.01993750519890669,161558.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
192,7Networks_LH_Default_pCunPCC_3,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,308.0,85.77752546336966,0.08476781012722952,161134.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
193,7Networks_LH_Default_pCunPCC_4,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,205.0,42.78355196587157,0.032189391677094385,113857.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
194,7Networks_LH_Default_pCunPCC_5,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,252.0,60.564854577442304,0.06537008497827264,54724.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
195,7Networks_LH_Default_pCunPCC_6,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,268.0,68.8431235416886,0.07074423796002598,168708.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
196,7Networks_LH_Default_pCunPCC_7,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,221.0,48.68410172497375,0.04432660667082362,88823.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
197,7Networks_LH_Default_pCunPCC_8,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,252.0,65.23040146051463,0.06144877731343247,89925.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
198,7Networks_LH_Default_pCunPCC_9,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,290.0,74.16927676653457,0.07407069788748136,31267.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
199,7Networks_LH_Default_pCunPCC_10,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,179.0,30.544250602601853,0.031810374880312,143178.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
200,7Networks_LH_Default_pCunPCC_11,7networks_lh_default_pcunpcc,7Networks_LH_Default_pCunPCC,default,precuneus posterior cingulate cortex,L,293.0,82.59457012566928,0.08332588556360163,17329.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
201,7Networks_RH_Vis_1,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,235.0,54.832775317040884,0.05119616864486133,60562.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
202,7Networks_RH_Vis_2,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,151.0,26.91332966225036,0.020065515505486176,118531.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
203,7Networks_RH_Vis_3,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,202.0,42.054858377770394,0.03368342203451913,97528.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
204,7Networks_RH_Vis_4,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,272.0,61.74346119043504,0.061003931924264676,43389.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
205,7Networks_RH_Vis_5,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,290.0,72.5500988516989,0.06779264062439082,19254.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
206,7Networks_RH_Vis_6,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,235.0,56.9420113907868,0.04723987729341971,107654.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
207,7Networks_RH_Vis_7,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,261.0,64.66767559917444,0.05878494876987276,48296.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
208,7Networks_RH_Vis_8,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,140.0,14.027153090855748,0.01697976933749245,148702.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
209,7Networks_RH_Vis_9,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,263.0,63.1652422253703,0.06278750635915546,31759.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
210,7Networks_RH_Vis_10,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,239.0,56.93580155415302,0.05170460349714761,77472.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
211,7Networks_RH_Vis_11,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,128.0,10.964727417611629,0.015508325030625861,165994.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
212,7Networks_RH_Vis_12,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,218.0,49.240716476564714,0.040745277181043114,93074.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
213,7Networks_RH_Vis_13,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,212.0,42.14964584234538,0.039193171550618654,137122.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
214,7Networks_RH_Vis_14,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,160.0,24.812265986479854,0.027914512818284488,192108.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
215,7Networks_RH_Vis_15,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,149.0,24.14651292053465,0.019125395926506052,113856.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
216,7Networks_RH_Vis_16,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,286.0,78.09571466754385,0.07604485640151572,74670.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
217,7Networks_RH_Vis_17,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,187.0,28.52442403485349,0.02870278522215251,152324.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
218,7Networks_RH_Vis_18,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,289.0,77.47008761126439,0.07990421650543086,15034.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
219,7Networks_RH_Vis_19,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,273.0,66.36042308438509,0.06228155523282633,61452.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
220,7Networks_RH_Vis_20,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,159.0,16.884818896068857,0.025010506412347807,134257.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
221,7Networks_RH_Vis_21,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,254.0,63.303322980968495,0.0584883310499126,43396.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
222,7Networks_RH_Vis_22,7networks_rh_vis,7Networks_RH_Vis,visual,visual,R,279.0,66.04740297093525,0.057576324067824834,147190.0,-7.896031419561314e-06,Q37,34.13,34.142272727272726,0.1903590687433987,44
